latitude,longitude
34.9822,-116.9258
34.9797,-116.9371
34.9472,-116.9174
34.9482,-116.9038
36.1041,-115.1587
36.2289,-115.0557
36.2299,-115.2953
36.1191,-115.2164
36.2433,-114.5014
36.245,-114.5017
36.245,-114.5032
36.2432,-114.5029
36.457,-114.7316
36.4534,-114.7097
36.4566,-114.7098
36.4603,-114.7309
42.8857,-108.8595
43.065,-108.4772
32.77,-91.91
32.7691,-91.9211
32.7609,-91.9027
32.7687,-91.8954
32.74,-91.44
32.7712,-91.4275
32.7709,-91.4042
32.7307,-91.4234
32.83,-91.43
32.8332,-91.444
32.8388,-91.4317
32.8366,-91.4276
32.8049,-91.1832
32.8054,-91.1851
32.803,-91.1849
32.803,-91.1832
33.3767,-94.009
33.3722,-94.0049
33.2843,-93.9332
33.4311,-94.0383
33.4312,-94.0381
33.2682,-93.5726
33.3586,-93.4087
33.3632,-93.711
33.2909,-93.232
33.221,-92.6052
33.2091,-92.6313
33.2118,-92.6638
33.1924,-92.6377
33.297,-93.2433
33.7241,-93.4698
33.6695,-93.5925
33.25,-93.0941
33.243,-93.0754
33.6411,-101.68
34.3939,-94.9249
33.4509,-94.5223
33.4627,-94.0661
33.3931,-94.0856
33.4721,-94.0696
32.9051,-95.3464
32.9573,-95.2904
32.9731,-95.1844
32.8313,-95.2979
32.872,-95.297
32.9751,-95.1399
32.9042,-95.1748
32.866,-95.0667
32.8063,-95.1191
32.8576,-94.9518
32.7297,-94.944
32.7335,-94.9483
32.7095,-94.7522
32.6785,-94.5039
32.7931,-95.633
32.7299,-95.5616
32.697,-95.5467
32.581,-94.2661
32.4248,-95.2114
32.4905,-95.1668
32.2111,-95.3479
32.2365,-95.4055
32.2388,-95.3096
32.1525,-94.7997
39.3294,-81.4284
39.2307,-81.0896
37.78,-81.18
39.08,-80.77
38.9,-81.55
39.2802,-81.5368
41.46,-96.52
41.54,-96.49
41.44,-96.49
41.23,-96.49
41.2,-96.62
41.54,-96.14
40.8432,-96.725
40.82,-96.69
40.872,-96.6419
40.54,-96.79
42.18,-96.15
42.18,-96.08
42.155,-96.082
40.75,-95.42
40.75,-95.41
40.02,-96.91
40.37,-96.95
40.07,-95.6
40.21,-74.62
40.13,-74.52
39.7,-74.14
39.64,-74.21
34.1,-94.34
34.2647,-94.02
34.171,-94.3117
34.1812,-94.296
34.1142,-94.0692
33.3021,-92.9543
34.0965,-94.0944
33.7267,-94.1552
33.15,-92.53
33.3506,-92.7351
33.3647,-92.725
33.1876,-92.3382
33.79,-93.68
33.1772,-92.5894
33.1102,-92.3566
33.1975,-92.4829
33.7951,-93.39
34.294,-94.1774
34.294,-94.1774
34.034,-94.5748
32.936,-92.6044
32.6269,-92.4138
32.3061,-92.4503
33.2133,-92.6657
33.1104,-93.461
33.1559,-93.4557
33.4608,-94.0292
33.4008,-94.0224
33.4251,-93.8768
33.44,-94.0361
33.5145,-95.2994
33.6415,-95.2722
33.6107,-95.0515
33.6225,-94.8638
33.5872,-94.9203
33.5816,-95.123
33.6076,-95.0099
33.54,-94.6191
33.4534,-94.3157
33.4663,-94.2893
33.4261,-94.0487
33.1851,-95.2345
32.4977,-95.363
32.4846,-94.1141
33.6626,-95.1633
32.601,-93.7338
32.5916,-93.3314
34,-96.39
34.02,-96.14
34.6,-98.42
34.23,-98.69
34.27,-99.08
31.6515,-93.1993
31.7597,-93.0957
31.6741,-93.0447
31.7642,-93.086
32.3829,-93.7139
32.4133,-93.7804
31.5791,-92.667
31.8123,-93.0863
32.348,-92.7175
32.4528,-93.7416
32.3983,-93.7752
32.5388,-93.8713
32.3905,-93.8768
32.3975,-93.7079
32.4942,-93.7168
32.5388,-93.7958
39.3797,-84.994
39.66,-74.17
42.6918,-73.9847
42.7914,-73.9179
42.7993,-73.9131
42.8227,-73.9575
42.7904,-73.8726
42.7767,-73.8833
42.8513,-73.8795
42.62,-73.7275
42.9841,-73.7469
43.0578,-73.8409
43.3107,-73.6458
43.3255,-73.6422
43.3289,-73.6422
43.3213,-73.6458
43.372,-73.6041
43.2835,-73.6575
43.3018,-73.752
43.2745,-73.6512
43.2602,-73.657
43.1981,-73.8873
43.3252,-73.6445
43.3236,-73.6454
42.8023,-73.9116
42.84,-74.03
31.619,-84.8746
31.6063,-84.8179
31.6063,-84.8179
31.5646,-84.6296
28.3,-81.8
28.12,-81.58
28.11,-81.48
28.1,-81.47
27.89,-81.6
28.11,-81.61
36.45,-103.17
36.63,-103.07
31.41,-85.52
31.0571,-85.8775
31.0572,-85.8827
31.0521,-85.8812
31.0517,-85.8781
31.2821,-85.5157
31.2624,-85.5114
31.267,-85.4882
31.2825,-85.4898
31.225,-85.6173
31.2257,-85.604
31.2329,-85.6034
31.2351,-85.6209
31.31,-85.44
31.299,-85.4417
31.3016,-85.422
31.3138,-85.4266
31.26,-85.54
31.2631,-85.5503
31.2684,-85.5438
31.2643,-85.5388
31.22,-86.17
31.2122,-86.1508
31.2265,-86.149
31.2262,-86.1665
31.2856,-85.5308
31.2863,-85.5228
31.2941,-85.5232
31.2957,-85.5295
31.1232,-86.0714
31.0988,-86.0703
31.0985,-86.0151
31.1274,-86.0175
31.21,-85.43
31.2138,-85.4301
31.2133,-85.4336
31.2097,-85.4319
31.2347,-85.6595
31.2221,-85.6595
31.2221,-85.6434
31.2312,-85.6419
31.1218,-85.5881
31.1231,-85.6062
31.0982,-85.6055
31.098,-85.5842
32.3366,-94.6918
32.1022,-94.6071
32.8134,-94.98
32.7114,-92.1973
32.8855,-92.6889
32.7978,-92.6999
32.6765,-92.1973
32.9029,-92.211
32.3771,-93.186
32.3063,-93.1874
32.3029,-92.7953
32.416,-92.7974
32.4568,-94.0117
32.4136,-94.0104
32.4154,-93.9276
32.4574,-93.9345
32.5683,-92.3916
32.4392,-92.3875
32.416,-91.9872
32.5712,-91.9803
32.5562,-92.2371
32.4624,-92.2426
32.46,-92.0256
32.5556,-92.0194
32.5486,-92.1444
32.4664,-92.108
32.5127,-92.0098
32.6279,-92.0187
36.69,-86.27
36.66,-85.74
36.95,-85.66
36.73,-85.37
36.71,-85.16
42.85,-74.03
42.864,-73.9059
34.52,-97.97
34.24,-99.08
34.99,-99.05
34.44,-98.38
35.85,-97.48
36.8,-97.28
34.88,-99.7
36.9,-96.91
34.44,-99.14
34.18,-98.46
34.47,-99.65
34.98,-98.44
34.16,-98.19
34.82,-98.33
34.67,-98.43
34.9,-98.24
34.47,-98.38
34.9,-97.95
34.89,-98.23
34.53,-97.97
34.53,-97.97
34.52,-97.97
34.39,-99.01
35.18,-96.63
35.65,-96.8
34.19,-97.13
39.2042,-85.3315
39.2044,-85.3297
36.85,-85.08
33.35,-100.7566
33.1509,-100.777
34.12,-101.43
33.48,-100.85
34.53,-101.77
34.0236,-101.3253
33.6995,-101.099
33.62,-100.83
33.48,-100.85
33.3195,-100.6238
33.2105,-101.1965
32.8211,-92.6588
32.82,-92.4089
32.8633,-92.2956
32.8515,-92.3107
32.7315,-92.6024
32.6328,-92.4097
32.6192,-92.2806
32.5768,-91.986
32.5133,-93.7558
32.5128,-93.7554
32.5133,-93.7544
32.5137,-93.755
32.4439,-93.7305
32.443,-93.7305
32.4431,-93.7293
32.444,-93.7295
32.4821,-93.7458
32.4827,-93.7458
32.4827,-93.7463
32.4821,-93.7463
32.3823,-93.7977
32.3823,-93.7974
32.3829,-93.7974
32.3829,-93.7977
32.4141,-93.7641
32.4116,-93.7641
32.4118,-93.7625
32.414,-93.7625
32.4703,-93.7805
32.4704,-93.7797
32.4713,-93.7798
32.4714,-93.7805
32.4433,-93.7722
32.4424,-93.7722
32.4426,-93.7584
32.4433,-93.7586
32.4608,-93.7839
32.4612,-93.784
32.4612,-93.785
32.4609,-93.785
32.421,-92.8837
32.4204,-92.8835
32.4212,-92.8822
32.4214,-92.8825
31.3304,-94.82
31.4308,-94.7297
39,-82.05
34.19,-96.88
34.17,-96.9
34.23,-96.68
34.33,-96.1
33.96,-96.82
35.14,-97.39
35.14,-97.39
35.15,-97.39
34.78,-99.21
34.63,-98.63
34.46,-98.58
34.5,-98.22
34.6638,-99.3446
34.6638,-99.3041
34.631,-99.2903
34.6194,-99.3332
34.6245,-99.3514
34.64,-99.14
34.6954,-99.028
34.6897,-98.9058
34.5931,-98.8763
34.6006,-99.0157
34.7643,-98.8042
34.8139,-98.6627
34.7924,-98.4231
34.6898,-98.4403
34.6853,-98.7726
33.96,-96.51
33.94,-99.72
33.73,-99.8
33.79,-99.8
34.08,-99.37
34.08,-99.29
33.98,-98.5
33.98,-98.5
38.37,-82.55
39.299,-81.55
38.6922,-75.0727
34.65,-106.83
36.46,-103.14
39.3842,-84.9696
39.4232,-85.0029
35.6,-106.11
36.05,-104.32
27.439,-82.639
27.421,-82.623
27.422,-82.711
27.396,-82.663
30.5015,-84.2751
30.5011,-84.2787
30.5037,-84.2783
30.5037,-84.274
30.3711,-84.0802
30.3718,-84.0841
30.3683,-84.0848
30.369,-84.0806
30.99,-86.03
30.71,-86.03
30.71,-85.85
30.8,-85.83
30.8,-85.75
30.75,-85.69
30.86,-85.6
30.99,-85.51
30.5679,-85.854
30.7855,-85.8161
30.7973,-85.7916
30.8073,-85.4517
30.5601,-85.7346
31,-85.5
30.83,-85.6
30.57,-85.44
30.57,-85.18
30.62,-85.18
30.62,-84.93
30.71,-84.88
31,-85
31,-86.39
30.46,-86.39
30.5,-86.2
30.3848,-86.0765
30.42,-85.9217
30.7,-85.89
30.71,-86.04
30.99,-86.04
38.53,-83.84
39.72,-82.6
39.72,-82.6
39.2061,-85.3295
31.22,-85.39
31.19,-86.19
30.99,-86.19
31,-85.49
31.2,-85.49
30.79,-83.44
30.7843,-83.436
30.7797,-83.4399
30.7898,-83.4433
30.94,-83.83
30.84,-83.95
30.95,-83.73
30.91,-83.47
30.9939,-83.3651
30.8851,-83.3108
31.1987,-83.1301
31.07,-83.19
30.8745,-83.2688
30.883,-83.2791
31.0987,-83.0106
30.7836,-83.2984
31.0909,-83.1373
30.71,-83.25
30.9074,-83.0302
33.13,-90.05
33.1805,-90.6067
33.1398,-90.5153
33.28,-89.74
32.33,-90.87
32.64,-90.51
32.8343,-90.2458
32.65,-90.37
32.66,-90.32
33.13,-89.37
32.4744,-90.2866
32.4763,-90.2649
32.7,-89.72
32.74,-89.53
32.52,-90.1
32.3549,-90.1742
33.4755,-88.8323
33.4735,-88.8325
33.4735,-88.8297
33.475,-88.8302
32.38,-90.04
32.29,-89.88
32.293,-89.872
32.298,-89.875
32.2962,-89.8785
32.15,-90.5069
32.34,-90.33
32.34,-89.66
32.4708,-89.8817
32.29,-89.78
32.3609,-89.7939
32.1714,-89.9283
32.29,-90.03
32.26,-89.8
32.19,-89.69
32.3655,-90.014
32.3657,-90.017
32.3647,-90.0168
32.3632,-90.0149
32.364,-90.0136
32.3127,-90.1893
32.3117,-90.1883
32.3118,-90.1875
32.3126,-90.1875
32.3629,-90.1428
32.3613,-90.1427
32.3612,-90.1405
32.363,-90.1416
32.3337,-90.1086
32.3328,-90.1086
32.3327,-90.1075
32.3339,-90.1071
32.11,-89.43
32.2829,-89.9568
39.3039,-85.2166
40.45,-74.96
38.78,-75.15
39.3,-75.38
38.99,-75.11
39.52,-74.32
39.64,-74.21
39.68,-75.76
39.73,-75.53
39.45,-75.71
39.46,-75.66
38.74,-75.6
38.55,-75.57
38.69,-75.39
38.6,-75.17
39.1665,-75.5173
39.0948,-76.0215
38.78,-75.15
38.7,-75.08
38.7,-75.08
40.07,-74.12
40.34,-73.99
40.2,-74.01
38.99,-75.11
40.42,-73.98
40.01,-74.06
38.97,-74.96
39.3,-75.38
40.12,-74.03
39.3049,-85.2144
39.3035,-85.2134
32.1246,-110.8273
32.171,-110.7525
32.343,-110.8287
32.3472,-111.0845
32.1536,-111.0416
31.97,-110.3
26.91,-80.07
26.8935,-80.055
26.1093,-80.1069
37.39,-102.28
38.7759,-104.7612
38.7779,-104.7148
38.7305,-104.7031
38.7322,-104.7334
27.14,-80.79
26.6128,-80.035
26.1168,-80.1039
26.9,-80.1
26.95,-80.14
26.1145,-80.1047
26.1168,-80.1039
43.12,-124.42
43.07,-124.16
43.1,-124.12
43.23,-124.22
43.16,-124.41
42.0289,-124.596
42.7833,-124.7717
42.884,-124.8596
43.117,-124.8047
42.033,-124.3927
42.7268,-124.5575
42.88,-124.5905
31.9589,-110.3072
31.9513,-110.2879
31.9662,-110.2886
34.5361,-100.4302
34.5869,-100.4463
34.273,-100.6045
34.41,-101.06
34.38,-100.93
28.63,-80.66
34.6855,-102.6717
34.65,-102.69
37.95,-104.72
43.6202,-124.3323
42.9283,-124.5685
42.1064,-124.4092
42.7107,-124.541
42.7268,-124.8157
42.086,-124.6729
43.6524,-124.53
42.9407,-124.7772
43.64,-94.1
43.89,-93.49
48.1934,-117.0583
39.77,-82.1
39.0995,-82.2564
39.0445,-81.9803
39.65,-81.85
39.26,-81.54
39.2,-81.05
39.02,-80.77
39.1,-80.85
38.9503,-80.5345
39.3506,-81.5211
39.3937,-81.4714
39.4046,-81.4488
39.3915,-81.4284
39.46,-75.28
39.46,-75.18
40.57,-74.64
40.48,-74.54
39.3,-75.18
39.3,-75.18
39.69,-74.98
40.29,-74.73
39.19,-74.83
40.09,-74.05
40.07,-74.12
40.1504,-74.0961
39.96,-75.61
39.93,-75.27
40.08,-75.01
48.3722,-117.9105
45.3984,-112.6179
46.32,-111.6877
45.6399,-111.0062
39.93,-75.94
40.69,-75.22
41,-75.18
40.85,-74.83
39.72,-74.51
39.04,-76.07
39.11,-75.74
39.23,-75.67
38.311,-93.349
38.3146,-93.3462
38.3146,-93.3441
38.3097,-93.3493
38.49,-93.24
38.48,-93.25
38.49,-93.24
38.19,-94.03
38.19,-94
38.51,-92.99
37.99,-92.09
36.93,-93.28
37.35,-95.02
38.78,-75.15
39.3,-75.38
38.99,-75.11
38.94,-74.9
39.7,-74.14
33.33,-101.91
33.44,-101.69
33.46,-101.67
33.55,-101.38
33.59,-101.34
33.6191,-100.8576
33.6242,-100.8262
34.19,-101.95
34.28,-101.89
34.37,-101.75
33.7,-100.32
34.37,-101.59
34.39,-102.11
34.67,-100.7
32.38,-88.71
32.4329,-88.6455
32.45,-88.51
31.9742,-89.2794
32.0665,-89.2189
32.0951,-88.7469
32.55,-88.62
32.28,-90
32.2723,-89.9981
32.2716,-89.9831
32.2771,-89.9793
32.3659,-90.4659
32.3611,-90.4688
32.3615,-90.4653
32.3632,-90.4634
33.51,-89.13
33.5136,-89.1303
33.5129,-89.1253
33.5109,-89.1257
32.2108,-90.1314
32.2094,-90.1316
32.2098,-90.1288
32.2114,-90.129
32.3714,-90.0338
32.371,-90.0331
32.3718,-90.033
32.3721,-90.0337
32.23,-90.04
32.2281,-90.043
32.2316,-90.0456
32.2353,-90.0412
32.33,-90.87
32.3353,-90.8737
32.3359,-90.8657
32.3297,-90.8629
32.468,-90.7917
32.466,-90.7933
32.4677,-90.7838
32.47,-90.7851
32.32,-90.83
32.3246,-90.829
32.326,-90.8268
32.324,-90.825
32.3771,-90.8698
32.3741,-90.8717
32.3741,-90.8706
32.3769,-90.8694
32.96,-89.92
32.2847,-90.0278
32.1799,-89.5211
32.0664,-89.3907
32.2943,-90.0699
33.19,-90.49
33.48,-100.88
33.4852,-100.871
33.2781,-100.7754
33.2796,-100.7745
33.51,-100.86
33.8,-100.52
33.8,-100.52
33.7809,-100.3393
33.8109,-100.3363
34.1478,-101.3099
34.1477,-101.3095
34.1475,-101.3095
34.1476,-101.3099
33.9187,-100.3
33.9177,-100.4234
34.0138,-100.3039
34.0101,-100.3039
34.0105,-100.2989
34.0137,-100.299
33.58,-100.62
33.5889,-100.6135
33.66,-100.54
33.6612,-100.539
35.7506,-114.4417
35.7524,-114.412
35.7313,-114.4118
35.7304,-114.4386
34.97,-117.47
34.981,-117.4691
34.9792,-117.4634
34.9683,-117.4639
35.0422,-116.888
35.0421,-116.8966
35.0528,-116.8981
35.0623,-116.8768
35.0607,-116.8655
35.0498,-116.8876
34.1439,-116.4161
34.145,-116.4146
43.2572,-124.4312
38.59,-85.32
42.1937,-74.0561
33.6301,-101.3884
33.6069,-101.3955
33.6067,-101.3891
33.6298,-101.381
34.4292,-100.227
34.4293,-100.2272
34.4284,-100.2277
34.4284,-100.2275
32.9606,-101.8481
32.9788,-101.7238
31.5182,-92.5419
32.1774,-93.3022
39.3026,-85.2145
33.7602,-95.0559
33.6139,-95.0522
33.8706,-95.0313
33.9383,-94.356
33.6743,-94.1316
32.5907,-93.7107
32.5538,-93.7128
32.6465,-92.0626
32.5357,-92.7717
32.5346,-92.7888
32.6931,-92.0755
32.5507,-92.657
32.5124,-92.2457
32.5426,-92.1629
32.5417,-92.078
33.011,-92.7235
32.461,-93.2369
33.184,-94.9036
32.5164,-95.4122
32.7284,-94.9445
32.8848,-94.3827
32.4745,-94.5742
32.7442,-94.3551
32.5469,-94.4019
32.8472,-93.9832
32.8661,-93.9767
32.8371,-93.9824
32.8769,-94.0025
37.98,-81.13
37.93,-80.87
37.8457,-82.0486
37.58,-81.38
37.6411,-81.58
37.38,-81.8
38.03,-82.13
37.58,-81.38
38.17,-81.91
38.16,-81.85
37.85,-82.05
37.5957,-81.1955
38.25,-81.86
38.2328,-81.8486
38.2133,-81.8352
38.206,-81.8776
38.2341,-81.882
38.2474,-81.8769
37.78,-82
37.767,-81.9997
37.7634,-81.9765
37.7971,-81.9698
37.8005,-81.9953
38.17,-81.75
37.7662,-82.2997
38.02,-82.43
37.42,-81.65
